instance_id,num_nodes,num_edges,density,avg_degree,cyclomatic_complexity,loop_count,conditional_count,buffer_overflow_calls,use_after_free_calls,buffer_underread_calls,race_condition_calls,info_disclosure_calls,input_validation_calls,privilege_calls,resource_leak_calls,null_deref_calls,malloc_calls,free_calls,memory_ops,total_dangerous_calls,reaching_def_edges,cfg_edges,cdg_edges,ast_edges,is_flat_cpg
CWE-264_CVE-2013-1957_0_vuln.cpg,1094,3594,0.003005665101669089,6.570383912248629,4,0,3,9,4,2,11,8,3,1,4,4,5,3,8,38,506,143,16,909,False
CWE-362_CVE-2020-11884_0_vuln.cpg,1058,3350,0.0029956022770154145,6.332703213610586,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,460,121,2,872,False
CWE-362_CVE-2018-17972_0_vuln.cpg,1198,4222,0.0029441996755941047,7.048414023372287,4,1,2,9,4,2,11,10,0,1,5,5,6,3,9,37,632,189,62,1009,False
CWE-119_CVE-2014-3184_3_vuln.cpg,1293,5505,0.0032953100644336378,8.51508120649652,6,0,5,9,4,2,11,8,0,1,4,4,5,3,8,35,1024,312,173,1103,False
CWE-416_CVE-2022-3523_12_vuln.cpg,1141,3946,0.0030336577640420067,6.916739702015776,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,605,167,36,954,False
CWE-362_CVE-2012-3552_3_vuln.cpg,2017,10635,0.0026154177585759144,10.545364402578086,26,0,25,13,4,3,11,9,0,1,4,4,5,3,8,39,1731,823,626,1820,False
CWE-416_CVE-2019-19768_5_vuln.cpg,1128,3834,0.003015914969132889,6.797872340425532,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,630,147,27,940,False
CWE-416_CVE-2021-28691_0_vuln.cpg,1172,4292,0.00312734076938995,7.324232081911263,7,0,6,9,4,2,11,8,1,1,5,4,5,3,8,37,675,207,68,987,False
CWE-362_CVE-2022-28796_1_vuln.cpg,1154,4130,0.0031039515633243695,7.1577123050259965,4,1,2,9,4,2,15,8,3,1,4,4,5,3,8,39,656,184,64,967,False
CWE-416_CVE-2020-36694_12_vuln.cpg,1319,5186,0.002983130872355822,7.863532979529947,8,2,5,9,4,2,11,8,0,1,4,4,5,3,8,35,800,278,137,1127,False
CWE-476_CVE-2021-3543_0_vuln.cpg,1180,4246,0.0030519975273500958,7.196610169491525,4,0,3,9,5,2,11,8,0,1,4,4,5,3,8,36,624,201,79,994,False
CWE-362_CVE-2023-4732_2_vuln.cpg,1295,4869,0.002905599350730726,7.51969111969112,6,0,5,9,4,2,11,8,1,1,4,4,5,3,8,36,870,221,91,1104,False
CWE-20_CVE-2015-2672_1_vuln.cpg,1070,3439,0.00300656566098109,6.42803738317757,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,480,130,2,885,False
CWE-119_CVE-2016-6187_0_vuln.cpg,1385,5856,0.003055028067026982,8.456317689530685,15,0,14,9,4,2,11,8,0,1,4,4,5,3,8,35,933,334,251,1198,False
CWE-264_CVE-2013-0914_0_vuln.cpg,1135,3864,0.0030021210637950725,6.808810572687225,3,1,1,9,4,2,11,8,0,1,4,4,5,3,8,35,548,167,37,949,False
CWE-125_CVE-2017-7277_2_vuln.cpg,1299,5118,0.0030354035520982715,7.8799076212471135,8,0,7,9,4,2,11,8,1,1,4,4,5,3,8,36,919,260,94,1108,False
CWE-416_CVE-2020-27784_2_vuln.cpg,1349,5997,0.003297859938013211,8.891030392883618,3,0,2,9,4,2,12,8,0,1,4,4,5,3,8,36,1084,355,209,1160,False
CWE-787_CVE-2019-2214_0_vuln.cpg,4039,35535,0.0021787939065140145,17.59593958900718,73,12,60,10,7,2,14,8,5,1,5,4,5,6,11,48,9194,2390,5564,3830,False
CWE-416_CVE-2020-16119_0_vuln.cpg,1251,4867,0.003112390087929656,7.780975219824141,3,0,2,9,5,2,11,8,0,1,5,4,5,4,9,37,815,246,117,1058,False
CWE-362_CVE-2020-12114_7_vuln.cpg,1113,3771,0.0030468886346448447,6.776280323450135,5,2,2,9,4,2,11,8,0,1,4,4,5,3,8,35,544,158,44,928,False
CWE-20_CVE-2021-20194_6_vuln.cpg,1293,5178,0.00309956685079698,8.009280742459397,8,2,5,9,4,2,12,8,0,1,4,4,5,3,8,36,892,266,176,1104,False
CWE-20_CVE-2020-12363_2_vuln.cpg,1399,5824,0.00297780654687949,8.325947105075054,3,1,1,9,4,2,11,8,0,1,4,4,5,3,8,35,962,356,32,1210,False
CWE-20_CVE-2017-17805_0_vuln.cpg,1265,4982,0.0031157752539150447,7.876679841897233,4,1,2,9,4,2,11,8,0,1,4,4,5,3,8,35,902,247,100,1074,False
CWE-476_CVE-2019-18885_3_vuln.cpg,1143,3957,0.0030314730798755235,6.923884514435696,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,598,174,21,954,False
CWE-416_CVE-2019-15213_0_vuln.cpg,1114,3721,0.0030010920394037497,6.6804308797127465,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,542,152,16,927,False
CWE-362_CVE-2016-6130_0_vuln.cpg,1237,4590,0.0030020955804443885,7.4211802748585285,9,0,8,9,5,2,11,8,0,1,4,4,5,4,9,36,691,231,102,1051,False
CWE-476_CVE-2017-18216_1_vuln.cpg,1041,3263,0.0030139289145052835,6.268972142170989,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,436,116,0,855,False
CWE-362_CVE-2022-1729_0_vuln.cpg,1000,3087,0.00309009009009009,6.174,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,408,103,0,818,False
CWE-401_CVE-2019-19077_0_vuln.cpg,1473,6535,0.0030139430030402315,8.873048200950441,10,0,9,9,4,2,12,8,0,1,4,4,5,3,8,36,1104,402,244,1273,False
CWE-264_CVE-2016-3841_12_vuln.cpg,1224,4486,0.002996756075011089,7.330065359477124,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,758,214,6,1030,False
CWE-125_CVE-2017-17741_0_vuln.cpg,1095,3592,0.0029985057557620227,6.560730593607306,2,0,1,9,4,2,11,8,1,1,4,4,5,3,8,36,518,138,23,910,False
CWE-119_CVE-2011-4098_0_vuln.cpg,1674,7657,0.0027340550353102656,9.148148148148149,16,1,14,9,4,2,11,8,2,1,4,4,5,3,8,37,1410,472,286,1484,False
CWE-119_CVE-2023-21264_0_vuln.cpg,1124,3735,0.00295899709408264,6.645907473309609,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,534,153,25,936,False
CWE-476_CVE-2018-7492_0_vuln.cpg,1685,8231,0.0029007520598828564,9.76973293768546,22,4,17,10,4,2,11,9,0,1,4,4,5,3,8,36,1626,525,354,1492,False
CWE-476_CVE-2023-28327_0_vuln.cpg,1284,5048,0.0030642744929499834,7.862928348909658,5,1,3,9,4,2,11,8,0,1,4,4,5,3,8,35,800,267,140,1095,False
CWE-119_CVE-2016-8633_1_vuln.cpg,1394,5797,0.0029853098243832403,8.317073170731707,4,0,3,9,4,2,11,8,0,1,4,4,5,3,8,35,1124,319,41,1205,False
CWE-362_CVE-2022-23042_1_vuln.cpg,1605,7343,0.0028522929436533275,9.150155763239875,21,3,17,9,4,2,14,8,2,1,4,4,5,3,8,38,1474,436,220,1409,False
CWE-362_CVE-2012-3552_9_vuln.cpg,1277,4903,0.0030089870704997756,7.678935003915427,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,817,246,104,1088,False
CWE-416_CVE-2021-3347_1_vuln.cpg,1605,7376,0.002865111364889956,9.191277258566979,17,0,16,9,5,2,11,8,0,1,4,4,5,4,9,36,1461,437,266,1409,False
CWE-264_CVE-2015-1593_0_vuln.cpg,1090,3563,0.00300165963218507,6.537614678899082,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,508,138,14,904,False
CWE-362_CVE-2016-6480_0_vuln.cpg,1456,6356,0.0030002643404705262,8.73076923076923,15,0,14,9,6,2,11,8,0,1,4,4,5,5,10,37,1051,384,245,1266,False
CWE-264_CVE-2014-0181_4_vuln.cpg,1581,7209,0.002885931832921,9.11954459203036,25,0,24,9,4,2,11,8,0,1,4,5,5,3,8,36,1258,455,295,1387,False
CWE-787_CVE-2021-39685_1_vuln.cpg,1337,5537,0.0030998212998087594,8.282722513089006,7,0,6,9,4,2,11,8,0,1,5,4,5,3,8,36,886,313,217,1149,False
CWE-787_CVE-2023-21255_0_vuln.cpg,1494,6366,0.0028540148537888996,8.522088353413654,19,4,14,9,5,2,11,8,3,1,5,4,5,4,9,40,1093,382,189,1302,False
CWE-125_CVE-2022-48502_6_vuln.cpg,1113,3752,0.0030315370345233247,6.7421383647798745,3,1,1,9,4,2,11,8,0,1,4,4,5,3,8,35,538,157,28,926,False
CWE-200_CVE-2022-33742_5_vuln.cpg,1166,4215,0.0031029380369407902,7.229845626072041,4,1,2,9,4,2,12,8,0,1,4,4,5,3,8,36,658,196,51,979,False
CWE-416_CVE-2023-0461_1_vuln.cpg,1210,4331,0.002960578033891817,7.158677685950413,4,0,3,9,4,2,11,8,1,1,4,4,5,3,8,36,661,205,44,1021,False
CWE-416_CVE-2023-4015_0_vuln.cpg,1317,5144,0.0029679685570733892,7.81169324221716,7,1,5,9,4,2,11,8,0,1,4,4,5,3,8,35,816,277,138,1122,False
CWE-416_CVE-2023-39198_2_vuln.cpg,1161,4025,0.002988654251685527,6.933677863910422,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,631,169,39,970,False
CWE-416_CVE-2018-19824_0_vuln.cpg,1688,8225,0.002888340445615622,9.745260663507109,23,2,20,9,5,2,14,8,1,1,4,4,5,4,9,39,1554,528,406,1496,False
CWE-476_CVE-2018-14614_0_vuln.cpg,1453,6153,0.002916451001916809,8.469373709566414,12,1,10,9,4,2,11,8,0,1,5,6,6,3,9,37,1030,351,236,1259,False
CWE-416_CVE-2020-29660_3_vuln.cpg,1101,3621,0.0029898439435224176,6.577656675749319,3,0,2,10,4,2,11,9,0,1,4,4,5,3,8,36,516,143,24,914,False
CWE-476_CVE-2022-23222_3_vuln.cpg,1257,4730,0.0029959614692752433,7.525855210819412,4,0,3,9,4,2,11,8,0,1,4,4,5,3,8,35,802,227,86,1068,False
CWE-476_CVE-2023-31083_0_vuln.cpg,1196,4296,0.0030058353507507593,7.183946488294314,9,1,7,9,4,2,11,8,0,1,4,4,5,3,8,35,596,217,82,1009,False
CWE-787_CVE-2021-31916_0_vuln.cpg,1449,6608,0.0031494381722582537,9.120772946859903,10,6,3,9,4,2,11,8,2,1,4,4,5,3,8,37,1201,397,261,1258,False
CWE-787_CVE-2012-3400_0_vuln.cpg,1893,10053,0.0028068805848631153,10.621236133122029,20,4,15,9,4,2,11,8,1,1,4,4,5,3,8,36,1868,690,606,1682,False
CWE-125_CVE-2018-1093_0_vuln.cpg,1230,4536,0.003000654904840342,7.375609756097561,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,709,214,86,1038,False
CWE-476_CVE-2022-3106_0_vuln.cpg,1137,3835,0.002969111945198013,6.7458223394898855,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,603,153,0,946,False
CWE-416_CVE-2018-10879_0_vuln.cpg,1538,6881,0.00291086024571197,8.947984395318596,18,1,16,9,4,2,11,8,0,1,4,4,5,3,8,35,1338,400,238,1346,False
CWE-264_CVE-2016-8632_0_vuln.cpg,1596,7381,0.002899490104571774,9.24937343358396,14,0,13,9,4,2,11,8,0,1,5,4,5,3,8,36,1225,467,366,1401,False
CWE-401_CVE-2019-19082_2_vuln.cpg,1095,3574,0.0029834798360505203,6.5278538812785385,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,503,139,18,907,False
CWE-416_CVE-2023-1872_0_vuln.cpg,1508,6855,0.0030164273179626817,9.091511936339522,18,0,17,9,4,2,11,8,1,1,4,4,5,3,8,36,1284,422,246,1318,False
CWE-416_CVE-2023-3863_10_vuln.cpg,1318,5276,0.0030395101756763142,8.006069802731412,12,0,11,9,5,2,11,8,0,1,4,4,5,3,8,36,775,300,177,1131,False
CWE-20_CVE-2015-7872_0_vuln.cpg,1000,3087,0.00309009009009009,6.174,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,408,103,0,818,False
CWE-362_CVE-2021-20321_0_vuln.cpg,1992,10624,0.0026787209107651095,10.666666666666666,47,0,46,9,6,2,11,8,2,1,4,4,5,4,9,39,2255,722,570,1805,False
CWE-264_CVE-2013-4299_0_vuln.cpg,1109,3746,0.0030485720703271233,6.755635707844905,4,1,2,9,4,2,11,8,1,1,4,4,5,3,8,36,566,152,30,924,False
CWE-362_CVE-2019-2213_1_vuln.cpg,1219,4430,0.002983683360476096,7.26825266611977,10,4,5,9,6,2,11,8,0,1,6,4,5,5,10,39,690,212,76,1031,False
CWE-20_CVE-2018-12207_1_vuln.cpg,1115,3752,0.0030206664466110086,6.730044843049328,2,1,0,9,4,2,11,8,0,1,4,4,5,3,8,35,560,151,25,930,False
CWE-264_CVE-2016-9120_3_vuln.cpg,1099,3652,0.0030264307177745625,6.646041856232939,5,2,2,9,5,2,11,8,0,1,4,4,5,4,9,36,526,148,22,913,False
CWE-125_CVE-2017-7558_0_vuln.cpg,1156,3979,0.0029801225302955405,6.884083044982699,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,609,169,24,970,False
CWE-20_CVE-2019-11085_0_vuln.cpg,1204,4349,0.003002598708102391,7.224252491694352,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,689,200,61,1015,False
CWE-476_CVE-2019-10207_1_vuln.cpg,1108,3697,0.0030141306226540003,6.6732851985559565,2,0,1,9,4,2,11,8,0,1,5,4,5,3,8,36,523,152,26,922,False
CWE-119_CVE-2017-12762_0_vuln.cpg,1157,4021,0.003006373122231759,6.950734658599827,6,0,5,9,4,3,11,8,0,1,4,4,5,3,8,36,573,183,52,971,False
CWE-362_CVE-2013-7026_2_vuln.cpg,1824,9053,0.0027225823060118754,9.926535087719298,24,2,21,9,6,2,13,8,5,1,4,4,5,3,8,42,1713,577,530,1633,False
CWE-119_CVE-2013-4312_1_vuln.cpg,1113,3707,0.002995177981603935,6.661275831087152,6,2,3,9,4,2,11,8,0,1,5,4,5,3,8,36,520,152,36,925,False
CWE-119_CVE-2016-5728_0_vuln.cpg,1408,5982,0.0030196016669897267,8.497159090909092,14,0,13,9,4,2,11,8,0,1,4,4,5,3,8,35,922,371,213,1217,False
CWE-264_CVE-2015-2686_1_vuln.cpg,1323,5176,0.0029593952222004955,7.8246409674981106,6,0,5,9,5,2,11,8,2,1,4,4,5,3,8,38,959,248,102,1135,False
CWE-416_CVE-2015-8963_1_vuln.cpg,1126,3801,0.0030005920663114267,6.75133214920071,2,0,1,9,4,2,11,8,0,1,5,5,6,3,9,36,566,157,16,939,False
CWE-416_CVE-2019-2025_0_vuln.cpg,1174,4156,0.0030179318598041395,7.080068143100511,8,3,4,9,5,2,11,8,0,1,4,4,5,4,9,36,622,190,62,983,False
CWE-362_CVE-2022-3635_0_vuln.cpg,1104,3693,0.003032736804761717,6.690217391304348,3,1,1,9,4,2,11,9,0,1,4,4,5,3,8,36,518,153,34,918,False
CWE-416_CVE-2022-33981_0_vuln.cpg,1948,9665,0.0025482788768905777,9.92299794661191,29,2,26,9,4,2,11,8,0,1,4,4,5,3,8,35,1526,727,519,1759,False
CWE-125_CVE-2017-17741_4_vuln.cpg,1039,3273,0.003034821165304567,6.300288739172281,1,0,0,9,4,2,11,8,1,1,4,4,5,3,8,36,462,112,0,853,False
CWE-264_CVE-2016-3841_16_vuln.cpg,2357,13507,0.002432338596227111,11.461179465422147,41,0,40,14,4,3,13,9,3,1,4,4,5,3,8,43,2147,1132,921,2165,False
CWE-362_CVE-2017-6874_0_vuln.cpg,1057,3424,0.003067572603996445,6.478713339640492,2,0,1,9,4,2,12,8,0,1,4,4,5,3,8,36,478,129,15,872,False
CWE-119_CVE-2015-2666_0_vuln.cpg,1301,4897,0.0028954059007863775,7.528055342044581,7,2,4,9,4,2,11,8,0,1,4,4,5,3,8,35,828,237,85,1108,False
CWE-362_CVE-2022-3567_2_vuln.cpg,1172,4087,0.0029779687149339993,6.974402730375426,2,0,1,9,4,2,11,8,0,1,5,4,5,3,8,36,637,177,32,985,False
CWE-476_CVE-2019-18885_7_vuln.cpg,1000,3087,0.00309009009009009,6.174,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,408,103,0,818,False
CWE-125_CVE-2017-9074_0_vuln.cpg,2329,13857,0.0025557404841686842,11.899527694289395,36,6,29,9,5,2,11,8,0,1,4,5,5,4,9,37,2984,988,877,2133,False
CWE-20_CVE-2021-20194_2_vuln.cpg,1197,4267,0.0029805561842175116,7.129490392648288,4,0,3,9,4,2,13,8,2,1,4,4,5,3,8,37,630,202,62,1009,False
CWE-401_CVE-2019-18813_0_vuln.cpg,1447,6042,0.002887645636844867,8.351071181755357,8,0,7,9,4,2,11,8,0,1,5,5,6,3,9,36,953,354,205,1256,False
CWE-362_CVE-2020-12652_0_vuln.cpg,1439,5768,0.0027874402812183164,8.016678248783878,17,0,16,9,4,2,11,8,1,1,4,4,5,3,8,36,896,325,153,1250,False
CWE-125_CVE-2021-27364_0_vuln.cpg,2246,12085,0.002396737977141248,10.761353517364203,19,0,18,9,5,2,11,9,1,1,7,4,5,3,8,41,1954,953,714,2050,False
CWE-416_CVE-2023-4611_1_vuln.cpg,1074,3444,0.002988540457236277,6.41340782122905,1,0,0,9,4,2,13,8,2,1,4,4,5,3,8,37,491,126,0,887,False
CWE-362_CVE-2020-12114_3_vuln.cpg,1093,3625,0.0030371427901162576,6.633119853613906,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,535,145,0,907,False
CWE-416_CVE-2022-3176_1_vuln.cpg,1077,3472,0.002996068522986542,6.447539461467038,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,481,133,7,890,False
CWE-476_CVE-2023-32248_0_vuln.cpg,2121,11935,0.002654274861448409,11.254125412541255,7,0,6,9,5,2,11,8,0,1,4,4,5,3,8,36,1914,934,743,1906,False
CWE-416_CVE-2021-3543_0_vuln.cpg,1180,4246,0.0030519975273500958,7.196610169491525,4,0,3,9,5,2,11,8,0,1,4,4,5,3,8,36,624,201,79,994,False
CWE-125_CVE-2018-19985_0_vuln.cpg,1274,4847,0.0029886508957320313,7.609105180533752,6,0,5,9,4,2,11,8,0,1,4,4,5,3,8,35,738,269,117,1086,False
CWE-416_CVE-2020-36694_16_vuln.cpg,1297,4837,0.00287760453848863,7.458750963762529,4,0,3,9,5,2,11,8,2,1,4,4,5,3,8,38,735,243,96,1106,False
CWE-362_CVE-2022-20154_1_vuln.cpg,1258,4855,0.0030702469983671724,7.718600953895072,5,0,4,9,4,2,11,8,0,2,4,4,5,3,8,36,826,243,91,1069,False
CWE-20_CVE-2013-6368_0_vuln.cpg,1221,4369,0.0029329627690283426,7.156429156429156,4,0,3,9,4,2,11,8,0,1,4,5,5,3,8,36,630,207,70,1034,False
CWE-125_CVE-2014-7825_0_vuln.cpg,1260,4591,0.0028940832356241413,7.287301587301587,6,0,5,9,4,2,11,8,0,1,4,4,5,3,8,35,725,214,79,1070,False
CWE-119_CVE-2012-2119_0_vuln.cpg,1510,6797,0.00298298509165756,9.002649006622516,10,4,5,10,4,3,12,8,0,1,4,4,5,3,8,37,1305,395,233,1325,False
CWE-787_CVE-2022-1015_1_vuln.cpg,1071,3463,0.0030218941159018122,6.466853408029879,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,490,130,8,885,False
CWE-362_CVE-2023-3108_0_vuln.cpg,1450,6269,0.002983746222127032,8.646896551724138,9,2,6,9,5,2,11,8,1,1,4,4,5,4,9,37,1272,339,190,1254,False
CWE-200_CVE-2015-7884_0_vuln.cpg,1148,3959,0.0030066314488029675,6.897212543554007,3,0,2,9,4,2,11,9,0,1,4,4,5,3,8,36,580,173,48,959,False
CWE-787_CVE-2023-2194_0_vuln.cpg,1258,4713,0.002980447807065805,7.492845786963434,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,820,218,68,1072,False
CWE-200_CVE-2016-0823_0_vuln.cpg,1020,3176,0.00305566780195886,6.227450980392157,1,0,0,9,4,2,11,8,0,1,5,4,5,3,8,36,427,109,0,836,False
CWE-476_CVE-2020-36558_0_vuln.cpg,3179,19382,0.0019184662722305818,12.193771626297577,80,4,75,11,4,4,11,9,0,1,4,4,5,3,8,38,3097,1707,1442,2980,False
CWE-401_CVE-2019-19053_0_vuln.cpg,1214,4404,0.0029906653755104977,7.255354200988468,6,0,5,9,4,2,12,8,1,1,4,4,5,3,8,37,671,211,67,1026,False
CWE-416_CVE-2020-0429_0_vuln.cpg,1266,4658,0.0029085414208018783,7.358609794628752,8,3,4,9,4,2,13,8,2,1,4,4,5,3,8,37,788,244,9,1080,False
CWE-416_CVE-2023-1872_4_vuln.cpg,1406,5879,0.002976060908257949,8.362731152204836,11,0,10,9,4,2,11,8,0,1,4,4,5,3,8,35,1041,324,182,1218,False
CWE-401_CVE-2023-0597_2_vuln.cpg,1031,3212,0.0030246814761801626,6.230843840931135,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,430,111,0,846,False
CWE-416_CVE-2022-1976_1_vuln.cpg,1367,5706,0.003055712940778291,8.34820775420629,13,1,11,9,4,2,13,8,1,1,4,4,5,3,8,37,1029,311,196,1176,False
CWE-416_CVE-2014-4653_0_vuln.cpg,1436,6144,0.0029815690118699836,8.557103064066853,12,0,11,9,4,2,11,8,2,1,4,4,5,3,8,37,965,370,254,1245,False
CWE-119_CVE-2013-1772_3_vuln.cpg,1094,3622,0.0030290815242753036,6.621572212065813,4,0,3,9,4,2,12,9,0,1,4,4,5,3,8,37,509,148,18,909,False
CWE-476_CVE-2022-23222_7_vuln.cpg,2446,15017,0.0025110066600116713,12.278822567457073,47,3,43,10,4,2,12,8,0,1,4,4,5,3,8,37,3490,1055,950,2253,False
CWE-125_CVE-2022-48502_2_vuln.cpg,3199,23607,0.0023075339561436587,14.758987183494842,66,0,65,9,4,2,11,8,2,1,4,4,5,3,8,37,6001,1725,2257,2991,False
CWE-362_CVE-2020-27067_0_vuln.cpg,1031,3220,0.00303221492942096,6.246362754607177,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,432,112,0,847,False
CWE-20_CVE-2013-2146_0_vuln.cpg,1834,9977,0.0029678242281782966,10.880043620501636,13,0,12,9,4,2,11,8,0,1,4,4,5,3,8,35,2098,710,536,1643,False
CWE-200_CVE-2022-33742_1_vuln.cpg,1646,8054,0.002974513142295775,9.786148238153098,16,6,9,9,6,2,11,8,0,1,4,4,8,5,13,37,1373,538,423,1457,False
CWE-787_CVE-2023-35001_0_vuln.cpg,1391,5892,0.003047339267335233,8.471603163191949,11,6,4,9,4,2,11,8,0,1,4,4,5,3,8,35,836,371,238,1200,False
CWE-416_CVE-2022-28893_2_vuln.cpg,1248,4592,0.0029506713548413627,7.358974358974359,8,0,7,9,4,2,11,8,2,1,10,4,5,3,8,43,695,228,89,1060,False
CWE-787_CVE-2020-14390_13_vuln.cpg,1936,10325,0.0027561556367053197,10.666322314049587,26,0,25,9,4,2,11,8,0,1,4,4,5,3,8,35,2024,722,518,1742,False
CWE-264_CVE-2014-0181_0_vuln.cpg,1380,5532,0.0029069584134691173,8.017391304347827,8,1,6,9,4,2,11,8,0,1,4,4,5,3,8,35,898,299,157,1190,False
CWE-476_CVE-2023-28466_0_vuln.cpg,1857,9862,0.0028613772677473863,10.621432417878298,25,0,24,11,4,3,11,8,1,1,4,4,5,3,8,38,1539,747,575,1651,False
CWE-125_CVE-2020-35519_0_vuln.cpg,1516,6755,0.0029411252470893526,8.911609498680738,14,0,13,9,4,2,13,8,3,1,6,4,5,3,8,40,1182,418,253,1323,False
CWE-787_CVE-2018-11506_0_vuln.cpg,1343,5584,0.0030982530158585723,8.315711094564408,11,0,10,9,4,2,11,9,0,1,4,4,5,3,8,36,1077,300,150,1155,False
CWE-401_CVE-2021-29649_1_vuln.cpg,1076,3510,0.0030344946831503414,6.5241635687732344,2,0,1,9,5,2,11,8,0,1,4,4,5,3,8,36,485,137,19,889,False
CWE-416_CVE-2021-20292_2_vuln.cpg,1097,3587,0.0029834186134713786,6.539653600729261,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,519,139,9,909,False
CWE-476_CVE-2020-25285_0_vuln.cpg,1155,3976,0.002983036605220314,6.884848484848485,4,0,3,9,4,2,11,8,0,1,4,4,5,3,8,35,616,165,38,966,False
CWE-416_CVE-2022-45919_1_vuln.cpg,1419,6285,0.003123537006831526,8.858350951374208,8,1,6,9,4,2,12,9,1,1,4,4,5,3,8,38,1151,359,283,1228,False
CWE-200_CVE-2012-4530_2_vuln.cpg,1473,6679,0.0030803558251424187,9.06856754921928,17,4,12,9,5,3,11,8,1,1,5,4,5,3,8,39,1161,417,278,1287,False
CWE-476_CVE-2015-8970_0_vuln.cpg,1029,3227,0.003050636597051272,6.272108843537415,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,448,110,0,844,False
CWE-362_CVE-2018-5873_0_vuln.cpg,1351,5563,0.0030501411848562108,8.23538119911177,6,0,5,9,5,2,13,8,3,1,4,4,5,3,8,39,911,312,187,1162,False
CWE-416_CVE-2016-8655_0_vuln.cpg,1786,9211,0.0028892632080827854,10.314669652855542,26,0,25,9,5,2,14,8,2,1,4,4,5,4,9,40,1974,605,456,1592,False
CWE-476_CVE-2016-6327_0_vuln.cpg,1321,5292,0.0030348909228545867,8.01211203633611,8,2,5,9,4,2,11,8,0,1,4,4,5,3,8,35,932,278,124,1130,False
CWE-476_CVE-2017-2634_0_vuln.cpg,1148,3932,0.0029861265109101458,6.850174216027875,3,0,2,9,4,2,11,8,0,1,4,4,6,3,9,35,571,168,44,962,False
CWE-476_CVE-2017-18079_0_vuln.cpg,1065,3420,0.0030181086519114686,6.422535211267606,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,473,129,0,878,False
CWE-416_CVE-2023-1281_0_vuln.cpg,1982,11824,0.003011454427556234,11.9313824419778,36,2,33,9,5,2,11,8,0,1,5,4,5,4,9,37,3008,749,794,1784,False
CWE-200_CVE-2018-3665_14_vuln.cpg,1099,3552,0.0029435602161925647,6.4640582347588715,3,0,2,9,4,2,11,8,3,1,4,4,5,3,8,38,492,137,12,914,False
CWE-787_CVE-2022-47942_4_vuln.cpg,1384,5717,0.0029868259919167096,8.261560693641618,8,0,7,9,4,2,11,8,0,1,4,4,5,3,8,35,946,322,152,1192,False
CWE-416_CVE-2023-3863_1_vuln.cpg,1127,3922,0.003090617666481219,6.960070984915705,3,1,1,9,4,2,11,8,0,1,4,4,5,3,8,35,586,172,40,939,False
CWE-416_CVE-2023-3389_6_vuln.cpg,1345,5320,0.002942998760842627,7.910780669144981,10,0,9,9,4,2,11,8,0,1,4,4,5,3,8,35,886,284,124,1152,False
CWE-416_CVE-2019-11487_2_vuln.cpg,1037,3254,0.0030288588629957965,6.27579556412729,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,441,114,0,851,False
CWE-476_CVE-2015-8551_0_vuln.cpg,1128,3829,0.003011981851019779,6.789007092198582,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,547,162,42,940,False
CWE-20_CVE-2018-20669_2_vuln.cpg,1189,4150,0.0029379865376501207,6.980656013456686,4,1,2,10,4,2,11,9,0,1,4,4,5,3,8,36,634,183,43,1002,False
CWE-416_CVE-2018-18559_0_vuln.cpg,1455,6225,0.0029424694054084716,8.556701030927835,15,0,14,9,5,2,13,8,2,1,4,6,5,3,8,40,1081,363,228,1267,False
CWE-119_CVE-2017-7895_2_vuln.cpg,1313,5216,0.0030278825255883935,7.945163747143945,5,1,3,9,4,2,11,8,1,1,4,5,5,3,8,37,762,290,156,1124,False
